time(s),speed(km/h)
1049,0
1050,0
1051,0
1052,0
1053,1.9312128
1054,6.437376
1055,11.7482112
1056,17.0590464
1057,22.3698816
1058,27.358848
1059,29.772864
1060,32.18688
1061,35.0836992
1062,37.014912
1063,38.624256
1064,39.9117312
1065,41.1992064
1066,42.647616
1067,43.1304192
1068,44.0960256
1069,44.9006976
1070,45.5444352
1071,45.061632
1072,44.25696
1073,43.452288
1074,43.452288
1075,42.3257472
1076,39.428928
1077,36.21024
1078,34.600896
1079,33.1524864
1080,28.968192
1081,24.14016
1082,19.7949312
1083,17.8637184
1084,17.0590464
1085,16.09344
1086,15.288768
1087,14.6450304
1088,14.0012928
1089,13.8403584
1090,14.1622272
1091,14.484096
1092,14.0012928
1093,13.8403584
1094,12.874752
1095,11.265408
1096,8.04672
1097,6.7592448
1098,4.1842944
1099,1.609344
1100,0
1101,0.1609344
1102,0.9656064
1103,2.5749504
1104,5.7936384
1105,11.1044736
1106,16.09344
1107,20.5996032
1108,22.530816
1109,23.335488
1110,25.749504
1111,29.1291264
1112,32.18688
1113,33.796224
1114,34.1180928
1115,34.2790272
1116,34.4399616
1117,34.9227648
1118,36.21024
1119,37.014912
1120,38.3023872
1121,39.428928
1122,40.2336
1123,40.0726656
1124,39.9117312
1125,40.2336
1126,40.8773376
1127,41.5210752
1128,41.842944
1129,42.4866816
1130,42.8085504
1131,43.2913536
1132,43.452288
1133,43.452288
1134,43.452288
1135,43.2913536
1136,43.1304192
1137,43.1304192
1138,42.647616
1139,42.4866816
1140,41.842944
1141,41.038272
1142,39.5898624
1143,37.819584
1144,34.600896
1145,32.18688
1146,28.16352
1147,25.749504
1148,22.530816
1149,17.2199808
1150,11.9091456
1151,6.5983104
1152,1.2874752
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,3.3796224
1170,8.6904576
1171,14.0012928
1172,19.312128
1173,24.6229632
1174,29.9337984
1175,33.9571584
1176,37.014912
1177,37.819584
1178,37.014912
1179,36.21024
1180,32.18688
1181,26.8760448
1182,21.5652096
1183,16.2543744
1184,10.9435392
1185,5.632704
1186,0.3218688
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0.3218688
1198,2.414016
1199,5.632704
1200,10.460736
1201,15.7715712
1202,19.312128
1203,20.7605376
1204,20.921472
1205,20.2777344
1206,20.5996032
1207,21.0824064
1208,21.0824064
1209,22.530816
1210,24.944832
1211,27.358848
1212,29.9337984
1213,31.7040768
1214,33.796224
1215,34.600896
1216,35.0836992
1217,35.0836992
1218,34.600896
1219,34.1180928
1220,34.600896
1221,35.0836992
1222,35.405568
1223,35.2446336
1224,34.9227648
1225,34.600896
1226,34.600896
1227,34.4399616
1228,32.3478144
1229,31.382208
1230,30.8994048
1231,31.5431424
1232,31.8650112
1233,32.18688
1234,31.382208
1235,28.16352
1236,24.944832
1237,20.921472
1238,16.09344
1239,12.874752
1240,9.656064
1241,6.437376
1242,4.02336
1243,1.1265408
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,1.609344
1253,1.609344
1254,1.609344
1255,1.609344
1256,1.609344
1257,2.5749504
1258,4.828032
1259,6.437376
1260,8.04672
1261,10.1388672
1262,12.874752
1263,16.09344
1264,16.898112
1265,15.288768
1266,13.679424
1267,12.2310144
1268,14.1622272
1269,17.702784
1270,22.530816
1271,27.358848
1272,31.382208
1273,33.796224
1274,35.0836992
1275,35.7274368
1276,37.014912
1277,37.9805184
1278,38.7851904
1279,39.428928
1280,39.428928
1281,38.624256
1282,37.819584
1283,37.819584
1284,37.819584
1285,37.819584
1286,37.819584
1287,37.819584
1288,38.624256
1289,38.7851904
1290,39.428928
1291,39.7507968
1292,40.2336
1293,40.8773376
1294,41.1992064
1295,41.3601408
1296,41.842944
1297,42.1648128
1298,43.452288
1299,44.7397632
1300,45.5444352
1301,46.670976
1302,46.8319104
1303,46.670976
1304,45.061632
1305,39.7507968
1306,34.4399616
1307,29.1291264
1308,23.8182912
1309,18.507456
1310,13.1966208
1311,7.8857856
1312,2.5749504
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,2.414016
1339,7.7248512
1340,13.0356864
1341,18.3465216
1342,21.2433408
1343,24.3010944
1344,27.0369792
1345,29.4509952
1346,31.382208
1347,32.6696832
1348,34.2790272
1349,35.2446336
1350,35.5665024
1351,36.0493056
1352,35.405568
1353,34.7618304
1354,33.9571584
1355,32.991552
1356,32.18688
1357,31.5431424
1358,29.772864
1359,28.16352
1360,26.554176
1361,24.944832
1362,22.530816
1363,17.702784
1364,12.874752
1365,8.3685888
1366,4.02336
1367,0
1368,0
1369,0
